user_id,price,items_count,porcentaje
RockJordan,2955.25,243.0,no ha hecho review
Rockdc,1642.79,192.0,no ha hecho review
RocketEvil,156.9,20.0,no ha hecho review
RocketLauncherManiac,2769.73,243.0,no ha hecho review
RockoEskol,0.0,10.0,no ha hecho review
Rod_Dog,2339.66,182.0,1.0
Rodey1,697.61,55.0,1.0
Roflcop360,829.61,57.0,no ha hecho review
Rogue_Security,544.54,77.0,0.6666666666666666
Rohan146,1716.03,139.0,no ha hecho review
Rokahu,943.4399999999999,89.0,no ha hecho review
RoleAce,634.64,124.0,1.0
Roliviane,393.78999999999996,67.0,no ha hecho review
RollsRoyce_FTW,1215.12,113.0,no ha hecho review
RomanPenguin,873.56,52.0,no ha hecho review
Romurdock199,14.99,4.0,no ha hecho review
Ron__Ron,931.35,108.0,0.6
RonaldMcDonaldTouchesKids,762.63,68.0,1.0
Ronald_D_D,970.06,106.0,0.8
Ronnieandfriendsthatarecool,305.83,28.0,1.0
Roodles,1605.19,97.0,1.0
RopeyBru,225.88,16.0,no ha hecho review
RopeyJnr,1455.05,135.0,no ha hecho review
RopeyPotato,85.92,23.0,1.0
Rordizzle,2130.92,177.0,no ha hecho review
RorikonHakushaku,446.63,50.0,no ha hecho review
Roronage,282.83,64.0,1.0
Rororowyourboat,376.69,44.0,1.0
Rose2g,1662.05,135.0,no ha hecho review
Roses_are_colorless,241.88,35.0,1.0
Rosineren,0.0,1.0,no ha hecho review
Rospat,107.95,8.0,no ha hecho review
Rossdarlis,2023.96,140.0,no ha hecho review
Rotinaj,2875.61,174.0,0.6666666666666666
Rotomaniac,844.42,136.0,0.5
Rougeman,1487.87,154.0,no ha hecho review
Routhan,169.92,17.0,no ha hecho review
RowdyCS,731.6800000000001,63.0,no ha hecho review
Rowdylion,104.93,12.0,no ha hecho review
Royal22,2619.2999999999997,268.0,0.8571428571428571
RoyalRenegade,853.49,62.0,1.0
RoyalePrince,354.77,36.0,no ha hecho review
RoyaltyYT,272.8,55.0,no ha hecho review
Royanator783,665.65,82.0,no ha hecho review
RpblikaSrbja,404.77,43.0,1.0
Rriigj,823.53,87.0,0.6
RtCLIIV,142.92000000000002,31.0,no ha hecho review
RubUrMeat,2912.24,244.0,1.0
RubberFingers,1715.94,138.0,no ha hecho review
Rubbercube,1660.76,87.0,0.75
Rubbix,828.49,86.0,0.5
Ruben_esea,453.68,51.0,no ha hecho review
RubiNation,295.83,36.0,no ha hecho review
Rubytrogdon,469.0,47.0,0.0
Ruddapotomas,504.78999999999996,31.0,no ha hecho review
RuffValruff,3661.16,338.0,no ha hecho review
RufiusIV,132.9,11.0,no ha hecho review
Ruinedunation,5238.2,475.0,no ha hecho review
Rule_34_is_always_right,2222.91,151.0,1.0
Rulecanvas,435.8,38.0,no ha hecho review
RummyBum,2214.94,159.0,no ha hecho review
RumourR,5124.24,471.0,no ha hecho review
Runeboyfly,201.9,23.0,no ha hecho review
Runeraider,1408.6,173.0,0.7777777777777778
Runes76,107.92,8.0,no ha hecho review
Runey_Lzs,156.91,46.0,1.0
Runir,1366.13,121.0,1.0
RunninWithSxissors,640.63,71.0,no ha hecho review
Ruperting,84.96000000000001,8.0,no ha hecho review
Rupingu,741.55,69.0,no ha hecho review
RuseOwl,1317.92,152.0,0.6666666666666666
Rush3125,531.5699999999999,60.0,no ha hecho review
Rushalike,1296.47,132.0,1.0
Rushes99,69.96,13.0,1.0
Russia-,654.56,67.0,1.0
RustlingInTheWind,1969.6499999999999,156.0,1.0
Rusty2026,1627.1299999999999,123.0,no ha hecho review
Rusty6992,547.67,44.0,no ha hecho review
Rusty_home,262.82,21.0,no ha hecho review
Rusty_potato,1236.27,113.0,no ha hecho review
Rustychopsticks,1686.22,105.0,0.5
Rustyshotz,1967.98,122.0,no ha hecho review
Rusyda22,0.0,1.0,no ha hecho review
Ruzzbug,1618.11,152.0,1.0
Rwby_Rose,264.75,87.0,1.0
RxShifts,1706.92,126.0,no ha hecho review
RyJMc,2552.16,259.0,no ha hecho review
RySciFi,180.9,8.0,no ha hecho review
Ryan264,1530.06,119.0,1.0
RyanPlays,476.76,42.0,no ha hecho review
Ryaz224,179.89,27.0,no ha hecho review
RyderOriginal,64.96000000000001,13.0,1.0
Ryder_Otter,4062.63,320.0,no ha hecho review
Rynoboni,84.94,11.0,no ha hecho review
RynosRealm,244.85,25.0,no ha hecho review
Rysterr,863.49,81.0,1.0
Rython,4982.88,383.0,no ha hecho review
Ryufus,1285.98,125.0,1.0
RyuichiRyuu,459.71999999999997,94.0,1.0
Ryukaiii,2444.0099999999998,347.0,0.8333333333333334
Ryulightorb,3262.86,275.0,1.0
Ryusey,1077.24,102.0,1.0
Ryuuuuuuu,1272.08,127.0,0.6666666666666666
S0MITE1,539.79,45.0,1.0
S0ulHD,94.97,20.0,1.0
S1F,1652.08,142.0,1.0
S2xDs2,1299.98,133.0,0.8571428571428571
S35,2038.77,175.0,0.8333333333333334
S810sWolf,3001.02,245.0,1.0
SA1NTSFL0W,1512.08,120.0,no ha hecho review
SAKKASAK,54.96,27.0,no ha hecho review
SALTTHEW0UND,805.16,114.0,1.0
SAMUKASLUIGI,84.95,19.0,no ha hecho review
SASMCSASSY,712.38,93.0,1.0
SATANASMEUGRANDECHAPA,1173.3,153.0,1.0
SAW2U,474.82,34.0,no ha hecho review
SC3SynC,230.85,25.0,1.0
SCARYKILLERZ,142.88,23.0,no ha hecho review
SCDavidKim,29.98,5.0,no ha hecho review
SECHSACHTACHT,191.85,34.0,0.75
SEFIATTI,256.88,83.0,1.0
SEGASURD259,9.99,27.0,1.0
SEND_ME_UR_DONGERLORES_PLS,89.94,17.0,no ha hecho review
SENTRYBALLSTIK,1273.26,139.0,1.0
SESHPRO,147.9,14.0,no ha hecho review
SFort,3790.38,371.0,0.8888888888888888
SGGTV,206.92000000000002,17.0,no ha hecho review
SGSChief,427.71999999999997,104.0,1.0
SGTJRYAN,1001.58,73.0,0.5
SGT_Corrion,792.47,81.0,1.0
SGanony,0.0,1.0,no ha hecho review
SHERTKL,846.4399999999999,80.0,no ha hecho review
SHaBanGAbaNG,2612.22,224.0,1.0
SHated14,2351.67,177.0,1.0
SICKMAN1234,184.9,64.0,1.0
SIDAFIDA,3153.35,319.0,no ha hecho review
SIEGHEILGRAMMAR,3218.27,262.0,0.6666666666666666
SIGNVICH,1830.1399999999999,169.0,1.0
SILENTLIGHT,640.5799999999999,67.0,1.0
SIN_Willett,2293.09,221.0,no ha hecho review
SIRREH,312.78,32.0,no ha hecho review
SIade,438.67999999999995,67.0,no ha hecho review
SJGordan,626.61,48.0,1.0
SKARRRMaera,967.02,85.0,1.0
SKELETRONPRIMEISOP,59.96,8.0,0.4
SKOOOTA,6324.09,530.0,1.0
SKR_UBZ,354.81,49.0,1.0
SKSG,2819.5499999999997,193.0,1.0
SKUXXTMG,39.96,6.0,no ha hecho review
SKYTROLL,0.0,2.0,no ha hecho review
SLAIAX_SLYAXE,811.58,82.0,1.0
SLINKZS,710.58,62.0,no ha hecho review
SLYDERMAN,154.9,17.0,1.0
SMALDIKARINI,190.86,23.0,no ha hecho review
SMDA,14.99,3.0,1.0
SMEntertainment,179.89,36.0,no ha hecho review
SMGOP,356.67,63.0,1.0
SMIGDEEK,259.86,48.0,0.3333333333333333
SMILE_111,44.96,15.0,no ha hecho review
SMP25,19.99,5.0,no ha hecho review
SMuffed,415.7,57.0,1.0
SN1P3R061099,1117.37,179.0,1.0
SNAYKZ,822.58,80.0,1.0
SNEAKY_Boxman,938.47,108.0,0.5
SNHYPURRR,1189.24,109.0,no ha hecho review
SNOSofficial,497.68,70.0,1.0
SO24,2962.34,221.0,no ha hecho review
SOAM,14.99,2.0,1.0
SOBirch,1687.7,145.0,no ha hecho review
SOH123,3650.77,302.0,1.0
SOHTails,144.91,46.0,1.0
SOLOMAN151,264.83,38.0,no ha hecho review
SOPHIAROSE,0.0,9.0,no ha hecho review
SORETARDED,380.81,75.0,no ha hecho review
SPACEgamer,367.78999999999996,38.0,1.0
SPAM_inaCan,2055.85,154.0,no ha hecho review
SPECTROWTF,164.87,19.0,1.0
SPINDLESBA,1394.28,119.0,no ha hecho review
SRSHaynzie,2346.46,216.0,no ha hecho review
SRSLYau,1313.1399999999999,108.0,no ha hecho review
SSAANNEESS,891.4399999999999,91.0,0.6
SSKyrios,356.28999999999996,30.0,1.0
SSS_PvP,0.0,1.0,no ha hecho review
SSchubert,1830.61,185.0,1.0
ST951,49.980000000000004,10.0,no ha hecho review
STARKILLER17890,1498.82,171.0,1.0
STEAM0082987612,1189.27,106.0,0.8571428571428571
STEAM_NEKO,858.1999999999999,110.0,1.0
STEVEBIGRED,1428.23,104.0,no ha hecho review
STRAYAAAM8,149.94,21.0,no ha hecho review
STREETMACH1NE,342.87,26.0,no ha hecho review
SUCCCKIE,822.54,63.0,no ha hecho review
SUCKAFOOT,235.87,23.0,no ha hecho review
SUHWFUOIBWFYUWBVFGUWF,309.84,47.0,1.0
SULL3H,2106.1,122.0,1.0
SULtan44,0.0,11.0,no ha hecho review
SU_Lapis,99.96000000000001,12.0,no ha hecho review
SVB128,224.9,23.0,1.0
SWAGHIGHJAKKER,1472.99,132.0,0.5
SWAPQKL,9.99,19.0,1.0
SWFTFries,1496.11,129.0,1.0
SWTOROF2099,284.77,36.0,1.0
SWYANO,1116.35,89.0,no ha hecho review
SWu3da9W,144.85,19.0,1.0
SYSTEMK,274.90999999999997,18.0,no ha hecho review
SaBeR_,164.92000000000002,12.0,1.0
SaLT001,114.96,25.0,no ha hecho review
SaMBoYx,1379.3,91.0,no ha hecho review
Sabatonic,1196.26,92.0,1.0
Sabdoor,729.55,83.0,1.0
Saber23,69.96,10.0,no ha hecho review
Saborn,235.83999999999997,20.0,no ha hecho review
Saccaro,556.65,56.0,1.0
SachK,566.65,89.0,no ha hecho review
SachielWasHere,162.88,48.0,0.0
Sacobite,2778.41,238.0,1.0
Sacredpenguin,1646.8,148.0,1.0
Sacrilegend,2261.42,186.0,no ha hecho review
Sacru,2567.25,203.0,no ha hecho review
Sad0Panda,1880.54,198.0,1.0
SadHon127Steam,9.99,48.0,1.0
Saddy2,236.76,39.0,no ha hecho review
Sadient,2330.72,81.0,no ha hecho review
SadisticAss,2750.16,267.0,1.0
SadronsProtractedFrisson,0.0,1.0,1.0
Sadtaco,290.84000000000003,28.0,0.5
Saekono-chan,1308.27,98.0,no ha hecho review
Saephin,2543.83,213.0,1.0
Safara179,4210.81,383.0,no ha hecho review
Safenade,652.53,68.0,no ha hecho review
SafetyPinLoL,1476.25,149.0,0.8888888888888888
SaintBrady,1064.3,83.0,no ha hecho review
SaintLombax,735.53,67.0,0.8333333333333334
Saint_J,79.94,13.0,no ha hecho review
SaiyanSparta,169.82999999999998,22.0,no ha hecho review
SakifX9,5424.1,743.0,0.6
Saku_chan,477.73,45.0,no ha hecho review
SakurasouNo,39.96,14.0,1.0
SalihK2001,252.76,45.0,1.0
SalmonToastie,1468.1499999999999,169.0,1.0
Salttyy,90.89,32.0,1.0
SaltySpittoon,635.72,51.0,1.0
Salus,528.73,93.0,0.5
Sam369,808.53,54.0,no ha hecho review
Sam789444,2013.8,156.0,no ha hecho review
SamBlackMurlouco,298.93,106.0,1.0
SamD4M4n,862.5699999999999,72.0,1.0
SamThaiday,271.81,38.0,1.0
SambaWarKiddo,4427.5,403.0,0.7
Sambareno,2987.98,143.0,no ha hecho review
Sambo666,1454.32,94.0,no ha hecho review
Sammeh00,536.47,96.0,1.0
Sammich_M,240.82,25.0,no ha hecho review
SammiichWillKickYourAss,370.77,44.0,1.0
Sammyk25,729.73,49.0,no ha hecho review
SamoanTurtle,121.87,29.0,no ha hecho review
SamorM,1973.78,169.0,no ha hecho review
Samstar220,368.68,49.0,no ha hecho review
SamuelRowe,1062.37,91.0,1.0
SamuelTepes,1754.49,181.0,1.0
SamuraiSquirrel,89.92,11.0,no ha hecho review
SanaNamikazeKita,0.0,2.0,no ha hecho review
Sanctus94,560.6,75.0,no ha hecho review
Sandallman,6905.92,527.0,1.0
Sandvich4Life,34.980000000000004,14.0,no ha hecho review
SandyTheWeeb,740.51,68.0,1.0
Sanger2010,2104.64,184.0,no ha hecho review
Sangy,592.67,73.0,1.0
Sanindlc,936.72,160.0,no ha hecho review
Sanjay420,1340.1399999999999,102.0,no ha hecho review
Sanskeleteen,612.46,134.0,1.0
Sansomar,1210.21,143.0,1.0
SantaClaw,1016.4,79.0,no ha hecho review
Santigamespro,604.49,76.0,1.0
Sapharite,1638.87,166.0,no ha hecho review
Saradrunch,793.51,67.0,no ha hecho review
SarahTaylor,1268.33,77.0,1.0
SarcasticDynamics,64.97,19.0,no ha hecho review
SardisX,1283.37,86.0,no ha hecho review
SargentSwords,884.49,87.0,no ha hecho review
Sarmantor,896.54,82.0,no ha hecho review
Sashalew,799.52,34.0,no ha hecho review
SassyGod,549.67,137.0,1.0
SassyLemon,2974.5099999999998,197.0,1.0
SassySmith,415.73,64.0,no ha hecho review
SasukeUchiha,530.76,71.0,1.0
Sat0ss,84.94999999999999,12.0,no ha hecho review
Satan-666,1774.98,133.0,0.75
SatanicBabys,645.6899999999999,40.0,1.0
Sathereal,4205.05,309.0,no ha hecho review
SatiricLord,548.77,49.0,no ha hecho review
Saull,571.64,37.0,no ha hecho review
Sauoce,1079.22,105.0,no ha hecho review
Sauropod,119.94,6.0,1.0
SavageEeEe,394.85,32.0,1.0
SavageLad,1465.69,161.0,0.5
SavviSYD,586.54,97.0,0.5
Sawsuhwudrektanking,757.48,66.0,no ha hecho review
Saygoodbyetoyourheadwanker,232.84,35.0,1.0
Says_REKT,1047.58,94.0,1.0
Sayurimi,449.21,41.0,1.0
Sazornight,129.91,43.0,no ha hecho review
ScORpioET,358.82,25.0,0.0
Scalarius,1869.67,189.0,1.0
Scalerss,346.78,55.0,1.0
Scalybutt,4871.58,445.0,no ha hecho review
Scaming,236.85,19.0,no ha hecho review
ScammedByDeathHand,114.87,25.0,1.0
ScarabScrub,174.88,52.0,1.0
Scarffolfby,509.61,55.0,1.0
ScarfySniper,501.66999999999996,64.0,1.0
Scarlet2016,59.99,1.0,no ha hecho review
Scavengerrr,337.79,50.0,no ha hecho review
ScemoChiLegge1,569.54,80.0,no ha hecho review
SceneBeans,837.5,76.0,no ha hecho review
ScentlessTrout,1997.72,186.0,no ha hecho review
Scheibe,295.8,37.0,no ha hecho review
Schlongbergsachs,339.82,36.0,1.0
SchmokeZ,59.93,21.0,0.6666666666666666
Schplendid,590.56,75.0,no ha hecho review
Schweeetz,1200.3899999999999,87.0,no ha hecho review
Sciyaps,2947.48,348.0,no ha hecho review
Scolex_the_great,1223.99,131.0,no ha hecho review
Scooterinooo,454.77,40.0,no ha hecho review
ScootyBootyBoy,0.0,1.0,no ha hecho review
ScorchingShadow,39.96,11.0,1.0
Scornn,838.48,75.0,no ha hecho review
Scorpion1903,5091.67,926.0,1.0
Scott-the-Dick,472.96,128.0,0.0
Scott752,1209.19,105.0,1.0
ScottOberle,494.65,54.0,1.0
Scott_Tweedie,0.0,6.0,no ha hecho review
ScottieKillerBR,763.06,80.0,1.0
Scotty182,2469.54,177.0,no ha hecho review
ScottyG555,914.5699999999999,67.0,no ha hecho review
ScoutCounterAttack,1614.44,177.0,0.6666666666666666
ScreamingAngels,1439.08,136.0,1.0
Scrfiin,1246.18,136.0,1.0
Scriptdrive,502.78999999999996,50.0,1.0
ScrubLordOMG,9.99,9.0,no ha hecho review
ScrubyDubyDoodle,710.5,72.0,1.0
Scruffy681,395.76,49.0,1.0
Scryerr,1279.32,102.0,no ha hecho review
ScummyAhmed,474.65999999999997,53.0,no ha hecho review
Scyther_CS,2247.7599999999998,182.0,no ha hecho review
SeLtecK,828.73,91.0,1.0
SeaMayk,621.65,64.0,1.0
SeaPotato,556.55,83.0,0.5
Seaeco,3347.44,258.0,0.5
SeahuntFTW,19.99,1.0,no ha hecho review
Seahunter9,297.81,16.0,no ha hecho review
SealSAURUS,2879.2,256.0,1.0
Sealman,429.81,42.0,no ha hecho review
Sean630,2963.25,211.0,no ha hecho review
SeanHosie54,1129.04,123.0,no ha hecho review
Seanmark,19.99,18.0,no ha hecho review
Seanmod,504.69,46.0,no ha hecho review
SebMcgill,0.0,1.0,no ha hecho review
SebastianMR,55.949999999999996,23.0,no ha hecho review
Sebax23,323.68,51.0,1.0
Sebinator,1246.2,97.0,no ha hecho review
Section_279,1078.35,83.0,1.0
Seedserino,484.8,31.0,1.0
SeedyDog,3713.84,337.0,1.0
SeekTheDarkness,655.66,61.0,0.5
SeenBag,3040.18,247.0,1.0
Segilee,832.43,101.0,no ha hecho review
Segraps,269.8,26.0,no ha hecho review
SeirVedMini,3107.7,271.0,no ha hecho review
Sekekai,464.72,62.0,1.0
SelSlamRUS,2349.99,210.0,1.0
SemiSalad,2913.02,253.0,1.0
Semi_numerical,3231.57,290.0,no ha hecho review
Semskill,608.67,66.0,1.0
SenatorArmstrong123,2144.25,180.0,0.8571428571428571
SenorDog,756.52,64.0,no ha hecho review
SenorLopezTheMagician,1780.08,144.0,no ha hecho review
SenorcThePie,2201.36,196.0,0.8571428571428571
SenpaiDemon,3592.65,291.0,1.0
Sensapipe,269.81,50.0,no ha hecho review
Senseye8,2063.49,183.0,no ha hecho review
Sentinel07,831.43,78.0,no ha hecho review
Sepeario,84.95,8.0,no ha hecho review
Sephirical,1211.19,130.0,no ha hecho review
SequinMilkshakes,890.41,80.0,1.0
SerPewpDaFird,163.83,60.0,no ha hecho review
Seralox,450.49,74.0,1.0
SerengetiBeagle,493.76,57.0,no ha hecho review
SerenityAndCans,182.85,26.0,1.0
Serenity_Slick,14.99,14.0,no ha hecho review
Serg70877,667.86,77.0,no ha hecho review
SergeantBash111,726.46,191.0,no ha hecho review
SergeantFuzzyBoots,4055.79,367.0,no ha hecho review
SergeantMason,1048.47,115.0,1.0
Sergeant_Steel,19.99,3.0,no ha hecho review
Sergedelux2,164.92000000000002,9.0,no ha hecho review
Serious_,389.78999999999996,45.0,1.0
Seriusshit,1417.06,119.0,1.0
Serves,469.78,33.0,no ha hecho review
Servium,469.73,61.0,no ha hecho review
SethSentry,2316.45,183.0,1.0
Seungbox,39.96,9.0,no ha hecho review
Sevenna,626.52,63.0,1.0
SeventhApostate,389.76,37.0,no ha hecho review
SexualEggplont,154.92000000000002,15.0,no ha hecho review
Sexy-Scout,244.87,21.0,no ha hecho review
SexyBeasts,340.78,31.0,1.0
SexyBooty69,0.0,2.0,no ha hecho review
SexyPotata,750.47,119.0,1.0
Sexymansexsex,905.51,86.0,no ha hecho review
Sezzie52,661.53,54.0,no ha hecho review
SgazyRQ,601.63,87.0,1.0
SgtCwispy,1111.3799999999999,89.0,1.0
SgtKimble,7251.29,586.0,no ha hecho review
SgtMisfit,214.87,29.0,no ha hecho review
Sgt_Ciege,891.39,71.0,1.0
Sgtcook,2379.38,239.0,1.0
Sh1nj1n,758.46,124.0,no ha hecho review
ShZzABrAh,653.67,68.0,no ha hecho review
ShaaaCompareee,594.5699999999999,73.0,no ha hecho review
ShabaduWasTaken,749.54,85.0,no ha hecho review
Shabow444,3608.73,287.0,no ha hecho review
Shabutie_,1114.24,143.0,0.0
Shackattack,164.91,15.0,no ha hecho review
Shacklez,1931.8899999999999,139.0,no ha hecho review
Shad0wlord,1093.36,109.0,no ha hecho review
Shad3Gam3r,502.68,52.0,0.75
Shadlux123,59.99,9.0,no ha hecho review
Shadoray,950.53,124.0,no ha hecho review
ShadowBlade44RTM,1109.34,111.0,1.0
ShadowBlueFire,509.74,35.0,no ha hecho review
ShadowExtreme,234.91,23.0,1.0
ShadowFX,64.95,12.0,no ha hecho review
ShadowGamingAUS,955.4399999999999,93.0,1.0
ShadowGapan,1030.46,144.0,no ha hecho review
ShadowKnight332,4984.07,497.0,1.0
ShadowLuigi123,2350.49,206.0,no ha hecho review
ShadowMercTheElite,182.89,42.0,1.0
ShadowRyze,981.5699999999999,62.0,1.0
ShadowSpectreZer0,1597.0,145.0,1.0
ShadowXEV,2595.62,138.0,no ha hecho review
ShadowXevertionX,0.0,1.0,no ha hecho review
ShadowYT100,149.86,85.0,1.0
ShadowZ45,179.93,24.0,no ha hecho review
Shadow_Hawk22,1151.36,108.0,no ha hecho review
Shadow_Slice,2693.87,239.0,no ha hecho review
Shadow_mage,579.62,43.0,no ha hecho review
Shadow_wing,9.99,1.0,no ha hecho review
Shadow_wolf,2377.66,153.0,no ha hecho review
Shadowbolt4231,3874.91,297.0,1.0
Shadowcyhte,609.58,73.0,0.8571428571428571
Shadowfire6661,751.53,100.0,1.0
Shadowfred,6216.95,527.0,no ha hecho review
Shadowman2309,1430.05,135.0,no ha hecho review
Shadowmonkey76,172.87,47.0,no ha hecho review
Shadows7398,84.94,9.0,1.0
ShadowsGlory,689.56,65.0,no ha hecho review
Shadowshadi,924.53,60.0,no ha hecho review
Shadowssoul,124.95,37.0,no ha hecho review
Shadowz123,2022.76,161.0,no ha hecho review
Shady_Pixel,0.0,9.0,no ha hecho review
Shaggypile,4391.5,311.0,1.0
ShahryarFaraji,39.99,9.0,1.0
ShakEnBakE,3228.0499999999997,250.0,0.6666666666666666
ShakaSangoma,663.55,57.0,no ha hecho review
ShakoSoldier,1375.28,132.0,no ha hecho review
Shalmus,1069.5,61.0,no ha hecho review
ShamPowWow,1653.93,132.0,0.5714285714285714
ShanShanthePanMan,1270.28,103.0,1.0
ShandyLama,9.99,3.0,no ha hecho review
Shandyroo,536.53,56.0,no ha hecho review
Shank69,99.95,15.0,1.0
Shanks-From-The-Anime-Group,1468.69,220.0,1.0
Shannen-Kun,2935.0299999999997,232.0,no ha hecho review
Shano,2681.16,237.0,no ha hecho review
Shapry,29.98,5.0,1.0
ShariffM8,14.99,8.0,no ha hecho review
SharkAlena,3996.61,400.0,no ha hecho review
Sharkie-7,0.0,1.0,no ha hecho review
SharkieX1,79.94,13.0,no ha hecho review
Sharkswift,926.49,114.0,no ha hecho review
Sharky101,167.84,30.0,no ha hecho review
Shaterred_,561.55,58.0,0.0
Shatteredflame,1328.02,121.0,1.0
ShauTtimmy,14.99,4.0,no ha hecho review
Shaumenka,1402.28,220.0,0.0
Shaun9112,2076.9,174.0,0.0
ShaunPiles,832.48,66.0,no ha hecho review
Shaun_Stokes,924.56,67.0,1.0
Shaunest,1498.06,108.0,no ha hecho review
Shayban,198.85999999999999,24.0,no ha hecho review
Shdadyguest,0.0,4.0,no ha hecho review
ShechoxxfuL,912.42,78.0,no ha hecho review
Sheelenumber1,1439.22,104.0,0.6666666666666666
SheepJustGotReal,261.83,26.0,no ha hecho review
SheepXplore,898.6,62.0,0.0
SheerFlux,1551.04,105.0,no ha hecho review
Sheil,389.8,29.0,no ha hecho review
Sheld0re,950.43,70.0,no ha hecho review
Shellyxo,1037.32,78.0,no ha hecho review
Shemhamphorasch,708.4,78.0,1.0
ShepThePotato,365.8,47.0,no ha hecho review
SherbetSnek,1297.08,133.0,1.0
SheriffMcCringle,919.6,63.0,1.0
ShevilleWarhand,1481.09,185.0,0.6666666666666666
ShiFt-exe,2984.29,217.0,1.0
Shickzter,0.0,3.0,no ha hecho review
ShiftaY,782.67,51.0,0.25
ShiftyWombat,1072.35,89.0,1.0
Shifty_Powers,261.82,31.0,1.0
Shiftyyyyyyyyy,547.78,57.0,1.0
Shihad,6736.37,681.0,0.75
Shillo_,497.65,47.0,0.5
Shilor,7782.639999999999,705.0,no ha hecho review
ShimadaBR,647.62,76.0,no ha hecho review
ShinYBralls,118.91,55.0,no ha hecho review
ShiniDaiko,214.89,16.0,no ha hecho review
ShinigamiRem,159.89999999999998,12.0,no ha hecho review
Shinkouryuu,6322.66,696.0,no ha hecho review
ShirukeiPoH,65.94,45.0,1.0
Shivosky,4283.03,298.0,1.0
ShizFizz,1424.2,125.0,0.0
Shizzlebomb,3306.79,293.0,no ha hecho review
ShloppyThePotato,673.53,82.0,no ha hecho review
ShmiK,1827.32,160.0,no ha hecho review
Shmillan,3040.41,230.0,no ha hecho review
ShnishMan,2229.9,206.0,0.8
Shochi_De_La_Mochi,1335.19,143.0,1.0
ShockInferno,244.93,24.0,no ha hecho review
ShockRadius,594.77,38.0,no ha hecho review
Shocklamation,39.96,9.0,no ha hecho review
Shockwave317,1846.78,177.0,1.0
Shoemaker_oz,225.84,19.0,no ha hecho review
Shohmyooh127,594.59,47.0,1.0
Shoopbooyz,34.97,16.0,no ha hecho review
Shooter_man83,1202.09,177.0,1.0
Shoottj,2066.94,167.0,1.0
ShotGunFaceLift1,3250.04,267.0,1.0
Shotfirerkid,75.94,24.0,1.0
ShotgunTheUnicorn,227.82999999999998,65.0,1.0
Shravz98,164.92,58.0,no ha hecho review
Shready,813.55,74.0,no ha hecho review
Shredderman962,6199.0,368.0,0.6666666666666666
ShrekWillLoveYou,114.92,12.0,no ha hecho review
ShrikeShrikeShrikeShrikeShrike,420.7,53.0,1.0
Shroom_,225.83,33.0,no ha hecho review
Shtiffles,716.56,78.0,1.0
Shudow,901.52,70.0,0.5
Shufflerpwn,1316.26,95.0,1.0
Shuldion,811.38,103.0,no ha hecho review
Shupah,712.4,84.0,no ha hecho review
ShureddoWeaboo,319.78999999999996,80.0,1.0
ShutUpAndGame,184.91,24.0,1.0
Shutyerfly,399.84999999999997,29.0,no ha hecho review
Shweety,0.0,12.0,1.0
Shykorus_Wilde_Totora,1981.1299999999999,134.0,no ha hecho review
Sialiaaa,663.53,61.0,no ha hecho review
Sicbanterads,139.91,25.0,no ha hecho review
Sicero,4937.0,391.0,no ha hecho review
SicilianSorcerer,1426.6299999999999,135.0,1.0
SickCuntt,1928.12,202.0,0.8
SickZoid,3317.74,307.0,1.0
Sick_Sim,1265.29,136.0,0.8
Sickface123,745.5699999999999,116.0,no ha hecho review
Sicklane,798.4499999999999,72.0,no ha hecho review
Sickojosh,319.78999999999996,32.0,1.0
Sickosno,2056.74,161.0,1.0
Sickunt123,537.66,61.0,1.0
SiegHeiLL,242.9,16.0,no ha hecho review
Sifty,1581.12,116.0,no ha hecho review
Sigg9,5691.54,429.0,no ha hecho review
SigmaSw3g,227.85,51.0,no ha hecho review
Siilan,2799.5099999999998,225.0,1.0
SikHTN,770.49,76.0,no ha hecho review
SilemerBall,306.8,40.0,1.0
SilenceTheFurryGamer,59.95,41.0,no ha hecho review
SilencerLX,4995.59,433.0,1.0
SilentKillerRocks,245.85999999999999,11.0,no ha hecho review
SilentKillerXXI,939.58,95.0,no ha hecho review
Silentfantasia,420.21,98.0,1.0
Silfeon,99.96999999999998,6.0,no ha hecho review
SiliconGuerilla,1137.66,97.0,no ha hecho review
SillyBilly1089,277.81,100.0,1.0
SillyGirlXxX,1078.28,106.0,no ha hecho review
Silpenis,638.51,82.0,no ha hecho review
Silvaswat,5400.44,366.0,no ha hecho review
SilverFoxGames,2247.83,147.0,no ha hecho review
SilverShade54,91.93,8.0,no ha hecho review
Silverimate47,1639.87,139.0,1.0
Silvias,0.0,1.0,no ha hecho review
SilvusRocks,0.0,5.0,no ha hecho review
Simas1,79.92,46.0,0.6666666666666666
Simcra,888.53,84.0,1.0
Simipoo,1587.95,152.0,0.0
SimonB252,430.79,83.0,1.0
SimonCheahYeeFei,19.99,5.0,1.0
SimplePixels,738.43,77.0,1.0
SimplyDope,0.0,1.0,no ha hecho review
SimplyKappa,383.7,45.0,1.0
Simplykicks,19.99,6.0,no ha hecho review
Simpsonsjr,1011.67,175.0,1.0
Sindssyge,143.89000000000001,37.0,no ha hecho review
Sinfulwalrus,1420.15,119.0,no ha hecho review
Singeaninja,730.52,79.0,1.0
Singed,758.66,48.0,no ha hecho review
SingerTechnology,69.96000000000001,8.0,1.0
Singularity_iOS,3314.88,279.0,1.0
SirAlung,24.98,7.0,no ha hecho review
