user_id,price,items_count,porcentaje,posted
azn1z,149.91,15.0,no ha hecho review,0
aznrava,573.62,49.0,no ha hecho review,0
azpharon,528.68,48.0,no ha hecho review,0
azriava_456,424.81,37.0,no ha hecho review,0
azure123zecron,474.73,38.0,no ha hecho review,0
azza12342,144.93,14.0,no ha hecho review,0
azza213,6748.34,541.0,1.0,2015-01-24
azza53,1309.03,131.0,1.0,2014-01-25
azzaaa,19.98,15.0,no ha hecho review,0
azzfuckah,601.57,215.0,no ha hecho review,0
azzwraith,1030.31,97.0,1.0,2014-06-21
azzydazzy,1602.11,136.0,no ha hecho review,0
azzythenig,1156.38,139.0,no ha hecho review,0
azzza125,402.82,34.0,no ha hecho review,0
b-b-b-baka,587.5799999999999,83.0,no ha hecho review,0
b-ry,539.8,33.0,no ha hecho review,0
b0ing,1901.77,184.0,0.6666666666666666,2013-12-18
b167er,1198.54,133.0,1.0,0
b1gb007yb17ch3s,2312.22,117.0,1.0,2013-05-24
b222,49.96,10.0,no ha hecho review,0
b3ncr0ss,445.82,30.0,no ha hecho review,0
b3nny_d_,3442.98,236.0,no ha hecho review,0
b4b2,270.81,25.0,no ha hecho review,0
bRNSHITUP,619.72,44.0,1.0,2015-05-02
b_b_b,645.62,44.0,no ha hecho review,0
baagoessheep,448.78,89.0,1.0,2015-09-27
babaa,54.95,20.0,no ha hecho review,0
babaprince,1646.78,131.0,1.0,2014-10-11
babasmong,95.93,16.0,no ha hecho review,0
babiterbang1245,2578.6,198.0,no ha hecho review,0
bablins42,1009.37,91.0,no ha hecho review,0
babpls,294.71,54.0,1.0,2015-01-12
babybuzz,19.99,4.0,no ha hecho review,0
babydavestation,489.68,45.0,1.0,2014-03-27
babyfistingRus,389.84,48.0,no ha hecho review,0
babyllama,230.34,22.0,1.0,2015-04-02
babymilkers,259.91,19.0,no ha hecho review,0
babypanay,1143.44,88.0,no ha hecho review,0
babyrainbowdash,504.73,53.0,1.0,2014-06-01
back0wnag3,370.84,34.0,no ha hecho review,0
backburningpyro,1139.3,103.0,no ha hecho review,0
backfatter,484.69,42.0,1.0,2015-09-13
backlash2004,69.95,5.0,0.0,0
backwardscancan,3016.97,231.0,no ha hecho review,0
baconfistpump,569.81,39.0,no ha hecho review,0
baconisyourmaster,0.0,1.0,no ha hecho review,0
baconnisbae,239.92,40.0,1.0,0
baconqueen,699.51,72.0,no ha hecho review,0
bacontaco2,9.99,1.0,no ha hecho review,0
badassadmin,777.43,114.0,1.0,2015-04-06
badassninja69,597.7,46.0,1.0,2014-08-03
badclunk,7514.47,695.0,no ha hecho review,0
badlucksenpai,899.56,78.0,1.0,2015-05-07
badminton,4188.61,394.0,0.8333333333333334,2015-04-05
badnerve,99.96,5.0,no ha hecho review,0
badsama,974.31,96.0,1.0,2011-06-06
badvirusupload,447.77,38.0,no ha hecho review,0
badwizard,152.85,61.0,1.0,0
badxbox,794.58,134.0,1.0,0
baeritto,2013.99,360.0,1.0,2014-08-15
baewithbacon,64.96,45.0,no ha hecho review,0
bag_man,2558.71,266.0,no ha hecho review,0
bahablue,533.55,57.0,1.0,2013-12-22
baileybaza37,778.67,63.0,no ha hecho review,0
baileyreece,448.78,62.0,no ha hecho review,0
baileyshao,211.85,40.0,no ha hecho review,0
bails115,2309.6,176.0,no ha hecho review,0
bails121,1700.2,74.0,1.0,2012-08-04
bailzz,9.99,5.0,no ha hecho review,0
baimee,466.7,68.0,1.0,2015-12-01
baismastermindo,1144.24,121.0,no ha hecho review,0
bajuthor,870.59,61.0,0.75,2015-07-15
bakastrider,3863.17,362.0,no ha hecho review,0
bakayagi,120.9,23.0,no ha hecho review,0
balaiom,1144.4,100.0,no ha hecho review,0
balalaball,34.98,5.0,no ha hecho review,0
balancedinsanity,2864.96,238.0,no ha hecho review,0
balbahutog27,74.95,9.0,no ha hecho review,0
baldwenis,590.66,42.0,1.0,2015-06-25
baleonetti,0.0,1.0,no ha hecho review,0
ballig,4568.53,406.0,0.0,2015-06-19
ballstoyou,600.64,70.0,0.5,2014-07-01
baltherthesmall,275.82,22.0,no ha hecho review,0
bam2012,605.56,60.0,no ha hecho review,0
bam_sourcream,967.45,123.0,no ha hecho review,0
bamnomnom,2039.48,226.0,no ha hecho review,0
bamtan3_,169.91,13.0,no ha hecho review,0
bamteryomum,1509.22,130.0,no ha hecho review,0
banana314191,29.98,4.0,no ha hecho review,0
banana_junction,29.98,3.0,no ha hecho review,0
bananabnn,266.86,28.0,no ha hecho review,0
bananabomb300,201.86,20.0,no ha hecho review,0
bananabuz,995.35,125.0,no ha hecho review,0
bananaman69,2568.37,286.0,1.0,2013-07-27
banananananana,2219.49,201.0,no ha hecho review,0
bananapeels,54.96,33.0,no ha hecho review,0
bananasquirrel,122.86,44.0,0.0,2014-06-06
bananman010,1929.91,141.0,no ha hecho review,0
banditopandao,2846.96,266.0,1.0,2014-02-27
baneoftheravenguard,1115.29,94.0,1.0,2014-04-26
bangbros_affiliated,204.87,36.0,no ha hecho review,0
bangkokhooker,407.76,34.0,no ha hecho review,0
bangs8,2414.4,209.0,1.0,2015-01-28
banhammer32,19.99,13.0,no ha hecho review,0
banheistrep,239.88,15.0,no ha hecho review,0
banhoe,105.92,32.0,no ha hecho review,0
banjo123,1194.46,81.0,1.0,2013-12-11
banjo143,1122.12,113.0,no ha hecho review,0
banksyyo,2350.7,192.0,0.7,2014-02-12
bankzy04271997,745.48,78.0,1.0,0
bannnister,925.54,71.0,no ha hecho review,0
banph,938.47,67.0,1.0,0
banrab2,481.66,50.0,no ha hecho review,0
banterball,144.9,19.0,no ha hecho review,0
banterismyfirstandlastname,973.44,75.0,1.0,2013-08-14
banterlop,849.43,97.0,no ha hecho review,0
banthesun,1997.25,143.0,no ha hecho review,0
bantiacmd,825.26,162.0,1.0,0
bantus_,518.66,63.0,1.0,2015-12-09
banyaphon,478.73,71.0,1.0,2014-03-17
baopho,210.38,23.0,no ha hecho review,0
baoying1,19.99,22.0,no ha hecho review,0
baramos2011,0.0,2.0,no ha hecho review,0
baranaka,1630.89,179.0,0.875,2015-03-08
baraobzg,0.0,2.0,no ha hecho review,0
barbas1,859.81,91.0,1.0,2013-10-26
barbsinator,234.83,25.0,1.0,2014-06-21
barbz,434.74,33.0,no ha hecho review,0
barcafan835,3575.44,325.0,1.0,2015-03-01
barcodereader,2399.56,195.0,no ha hecho review,0
bardicsteam,3213.95,248.0,1.0,2015-07-14
barkboy,2584.14,213.0,1.0,2014-06-19
barkgamers,685.0,70.0,1.0,0
barkley,3140.04,265.0,no ha hecho review,0
barnasaurus96,897.35,82.0,no ha hecho review,0
barneybeen,1146.4,72.0,no ha hecho review,0
baroch887,547.67,39.0,no ha hecho review,0
baronthegemini,2515.65,257.0,1.0,2012-08-17
baroshi,1669.06,122.0,no ha hecho review,0
barren_cookie,9490.06,364.0,1.0,2014-03-30
barrythebreadinspector,1209.2,99.0,1.0,2014-06-12
basedfroggo,1535.97,122.0,1.0,2013-06-17
basedgohan,82.93,10.0,no ha hecho review,0
bashhead,358.75,34.0,no ha hecho review,0
basiliohardy,19.98,11.0,no ha hecho review,0
basopo12,0.0,2.0,no ha hecho review,0
bassilixandermanapsal,0.0,2.0,no ha hecho review,0
bassjake95,835.49,68.0,no ha hecho review,0
bassline101,6129.2,572.0,1.0,2015-06-21
bassmstr,195.81,21.0,no ha hecho review,0
basten004,1176.13,144.0,1.0,2015-10-27
basti123,0.0,4.0,no ha hecho review,0
bastor87,67.97,7.0,no ha hecho review,0
bastson,756.45,78.0,1.0,2014-12-21
batata_Craft,470.69,40.0,1.0,2014-07-17
batatafuriosa,350.78000000000003,24.0,1.0,2014-02-16
baterypower,0.0,1.0,no ha hecho review,0
baticorn,0.0,1.0,no ha hecho review,0
batman7972,602.09,79.0,no ha hecho review,0
batmancat,535.73,36.0,no ha hecho review,0
batmancomp,793.5699999999999,85.0,1.0,2014-08-02
batmanfordaiz,14.99,6.0,no ha hecho review,0
batmun1989,647.64,65.0,1.0,2014-08-09
batprofile,690.47,68.0,no ha hecho review,0
battaglene,2456.41,197.0,no ha hecho review,0
battle379,24.98,8.0,1.0,2014-08-10
battledude4,99.92,48.0,1.0,2014-01-12
battlefrog,6303.55,674.0,0.9,2013-04-01
battlfieldwarz,584.6899999999999,45.0,no ha hecho review,0
batugratis,653.51,114.0,1.0,2014-03-01
batutalol,0.0,2.0,no ha hecho review,0
batwaffle,771.5799999999999,67.0,no ha hecho review,0
bauluci,1594.94,177.0,0.6666666666666666,2014-07-11
bautikpo123,4.99,1.0,no ha hecho review,0
bawblybooiscommingtoeatyou,1080.18,148.0,1.0,2015-09-22
bawbybawb,601.68,63.0,no ha hecho review,0
bawky,703.07,77.0,no ha hecho review,0
bawssnass,1410.06,118.0,1.0,2014-07-08
bawsup,1233.12,134.0,no ha hecho review,0
bay4p,355.75,43.0,0.0,2015-01-21
baydos,129.94,16.0,no ha hecho review,0
baygadosi,3589.52,291.0,no ha hecho review,0
bayleyfoy,139.89,30.0,1.0,2014-02-15
bayu2175,1523.08,125.0,no ha hecho review,0
bazza185,1080.54,70.0,no ha hecho review,0
bazza1bc,2781.3,247.0,no ha hecho review,0
bazzatazza,2295.43,226.0,1.0,2013-06-28
bb11,90.93,10.0,no ha hecho review,0
bb4l,95.91,10.0,no ha hecho review,0
bbaekhyun,888.37,77.0,no ha hecho review,0
bbbblair,530.54,74.0,1.0,2015-12-02
bbbeginner,29.98,13.0,no ha hecho review,0
bbcfbmnnhndgfghkdjjfd,225.8,32.0,0.5,2015-08-01
bbcsfaul,554.63,52.0,1.0,2015-02-03
bbg-,240.76,33.0,1.0,2014-02-22
bbl10,290.85,35.0,1.0,2014-02-05
bbl4d352,1327.14,120.0,1.0,2013-12-11
bblj,94.93,12.0,no ha hecho review,0
bbora,537.6899999999999,42.0,no ha hecho review,0
bbq8688,165.87,15.0,no ha hecho review,0
bcloudys,24.98,3.0,no ha hecho review,0
bcookew,1283.21,99.0,no ha hecho review,0
bcoop75,756.52,78.0,no ha hecho review,0
bdpk,3221.11,284.0,no ha hecho review,0
be_happy_uk,14.99,5.0,no ha hecho review,0
beadwa,14079.81,1835.0,no ha hecho review,0
beanieman112,2066.6,179.0,1.0,2015-08-13
beanoooooo,549.67,46.0,no ha hecho review,0
beanseller,1679.76,232.0,1.0,2014-12-17
bear2014,54.97,7.0,no ha hecho review,0
beardedmanwithpie,14.99,3.0,no ha hecho review,0
bearprey,872.55,61.0,no ha hecho review,0
bearsareniggers,187.93,24.0,1.0,2013-12-02
bearygoodness,44.97,9.0,no ha hecho review,0
beastiethecat,753.59,63.0,no ha hecho review,0
beastymodzzz,9.99,2.0,no ha hecho review,0
beatstarz,1013.66,195.0,1.0,2013-12-28
beatthemeat,3856.4,371.0,no ha hecho review,0
beatus,2055.57,180.0,no ha hecho review,0
beaulim,234.86,21.0,no ha hecho review,0
beaumont,2150.46,195.0,no ha hecho review,0
beaut_pb,19.99,4.0,no ha hecho review,0
beautiful666,94.92,11.0,no ha hecho review,0
beautifulgu00d,1495.0,110.0,0.25,2014-02-03
beauus,239.91,13.0,no ha hecho review,0
beauyeen,299.84,22.0,no ha hecho review,0
bebb0,641.6,74.0,0.0,2015-07-09
bebrisk,294.81,25.0,no ha hecho review,0
becausenobodylikesdefaulturls,501.6,59.0,1.0,2014-01-06
beccsbarney2013,4096.8,378.0,1.0,2013-06-26
beckals,1540.64,186.0,0.0,2014-06-03
beddoni,114.93,20.0,1.0,2015-04-25
beeandwin,191.88,12.0,no ha hecho review,0
beedlybeep,1960.7,155.0,1.0,2015-05-19
beefiest,1161.26,94.0,1.0,2015-06-09
beefmon,24.98,23.0,no ha hecho review,0
beegeemdfk,494.73,50.0,1.0,2014-03-10
beejep,2848.31,201.0,no ha hecho review,0
beeny,1053.37,81.0,no ha hecho review,0
beepbeep93,265.86,25.0,no ha hecho review,0
beepbeepimasheep,1698.26,190.0,1.0,2014-12-06
beepsiren,1232.15,186.0,1.0,2015-04-12
beer_barron,897.38,76.0,no ha hecho review,0
beerusthedestroyer,2442.51,197.0,no ha hecho review,0
beeza90,97.9,10.0,no ha hecho review,0
begmedolan,42.97,11.0,no ha hecho review,0
behartchify,1602.23,150.0,1.0,2013-12-22
bekabags,1173.4,81.0,no ha hecho review,0
bekxshot,0.0,1.0,no ha hecho review,0
belato12,94.94,9.0,no ha hecho review,0
belial2592,1139.37,81.0,no ha hecho review,0
bellewellyboobum,774.56,58.0,no ha hecho review,0
bellnmzx,54.96,29.0,no ha hecho review,0
belowzerozaki,44.97,14.0,1.0,2015-03-18
bemyass,583.68,57.0,1.0,2013-04-08
ben02120,544.76,51.0,no ha hecho review,0
ben10forever,39.97,3.0,no ha hecho review,0
ben2rule,0.0,1.0,no ha hecho review,0
ben9600,135.9,37.0,1.0,2013-11-29
ben_the_samich,469.78,28.0,no ha hecho review,0
benaffelk,0.0,1.0,no ha hecho review,0
benalta,712.68,61.0,no ha hecho review,0
benbra2000,54.96,9.0,no ha hecho review,0
benchie,1267.19,102.0,no ha hecho review,0
bendakiller,105.9,28.0,1.0,2015-05-17
bendybus48,2559.55,180.0,no ha hecho review,0
benedictcuminherbatch,42.97,5.0,1.0,2014-08-02
benemmett,29.98,6.0,no ha hecho review,0
bengeorge122,49.96,4.0,no ha hecho review,0
benisdaboss101010101,4.99,2.0,no ha hecho review,0
benjaadarmes123,1383.98,133.0,no ha hecho review,0
benjamin27,798.48,105.0,1.0,2014-07-19
benjaminalan,518.63,51.0,0.0,2014-08-07
benjamingarrison,1264.05,146.0,1.0,2013-12-18
benjaminlucas,770.57,49.0,no ha hecho review,0
benjaminzollinger,64.94,11.0,no ha hecho review,0
benji2d,4286.79,358.0,1.0,2012-08-09
benji_owns_you,887.21,105.0,no ha hecho review,0
benjisponge,3303.33,273.0,0.9,2014-03-14
benjo269,1045.36,75.0,no ha hecho review,0
benlewy9875,408.75,33.0,no ha hecho review,0
benlock,528.63,54.0,no ha hecho review,0
benmurph,1844.96,135.0,1.0,2014-10-24
bennaner,274.82,26.0,no ha hecho review,0
bennew2,334.84,37.0,no ha hecho review,0
benny999,54.96,7.0,no ha hecho review,0
bennyboyhehehe,4.99,1.0,no ha hecho review,0
bennyd09,94.94,8.0,no ha hecho review,0
bennytrev,880.59,76.0,0.6666666666666666,2014-02-15
beno3004,1582.81,158.0,1.0,2014-03-07
benos10,1484.24,99.0,no ha hecho review,0
benoz11,2759.26,209.0,1.0,2014-12-24
benpk34alt,577.67,61.0,1.0,2014-04-06
bensligar,1905.68,176.0,no ha hecho review,0
benster198,1456.02,174.0,no ha hecho review,0
bentan312,1116.31,80.0,1.0,2014-07-29
bentatle338,169.89,27.0,1.0,2013-12-25
benthedj1,608.62,57.0,1.0,2014-07-03
benthetempest,203.87,18.0,no ha hecho review,0
bentoz,517.74,43.0,1.0,2014-09-24
benzaza31,368.75,71.0,no ha hecho review,0
beremyjeresh,1652.88,155.0,no ha hecho review,0
berkyjef,2515.24,271.0,1.0,2015-12-30
berlisa,584.67,63.0,no ha hecho review,0
bermo,385.75,32.0,no ha hecho review,0
bermonator,350.74,33.0,no ha hecho review,0
bermudablue,2102.77,198.0,1.0,0
bertil399,1309.71,112.0,0.8571428571428571,2014-02-03
berzybob,177.93,16.0,no ha hecho review,0
best_luck_ever,410.75,32.0,0.0,2015-04-11
bestcustomurlevermade,69.93,21.0,1.0,2015-12-20
bestteamworkever,50.95,36.0,no ha hecho review,0
betacore117,2013.14,110.0,no ha hecho review,0
betheknight,98.92,26.0,no ha hecho review,0
bettyhumpter,359.82,25.0,no ha hecho review,0
betzky_23,3525.76,276.0,1.0,2014-06-25
beuy,2575.3,263.0,0.0,2015-01-25
beztsnoipa,1211.28,130.0,1.0,2014-10-11
bfindlay13,39.98,11.0,no ha hecho review,0
bfraserlikesgames,568.68,51.0,1.0,2014-12-03
bgsk8282,2807.94,327.0,1.0,0
bhSBM,27.97,46.0,1.0,2015-04-22
bhajina,3092.66,290.0,0.0,2012-06-10
bherick,84.94,15.0,1.0,2015-02-08
bhgdkfjd,2907.17,243.0,1.0,2013-12-16
bhim_a_saurus,1890.8,165.0,0.75,2015-03-14
bias_chatz,409.74,36.0,no ha hecho review,0
bibizerabalatensa,247.87,27.0,1.0,0
bibz121,1555.22,120.0,1.0,2015-04-24
bicki6,155.86,30.0,no ha hecho review,0
bidos,185.87,52.0,no ha hecho review,0
bieel123,1904.83,264.0,1.0,2015-03-27
bielzebu,704.34,127.0,0.5,2015-08-29
biendeo,9926.86,1063.0,0.5,2015-01-02
big-mclargehuge,860.51,61.0,no ha hecho review,0
bigHAZZApreb,254.82,34.0,1.0,2015-02-13
big_grinter,1303.19,103.0,no ha hecho review,0
big_r3d354,119.94,23.0,no ha hecho review,0
bigacatalin,54.93,8.0,no ha hecho review,0
bigaj1,339.83,27.0,no ha hecho review,0
bigbadbanana,1887.92,130.0,no ha hecho review,0
bigbeno37,1788.84,149.0,1.0,0
bigboogaloo,353.77,42.0,1.0,2014-07-15
bigbootybitches420699,1230.33,84.0,1.0,2014-05-16
bigboss149,39.96,8.0,no ha hecho review,0
bigboygeorge,525.72,64.0,1.0,2014-07-13
bigchetti,339.84,26.0,no ha hecho review,0
bigchillkid,2833.3,256.0,1.0,2015-12-06
bigdickslicknicktran,114.89,21.0,no ha hecho review,0
bigdicmatt,1720.13,118.0,1.0,0
bigfoot57,509.77,31.0,1.0,2013-12-10
biggertonfaggot,1930.83,218.0,no ha hecho review,0
biggestninja,601.37,83.0,0.0,0
biggestscrublordoce,109.91,12.0,1.0,2014-08-22
biggiesmallsthug,2153.62,166.0,no ha hecho review,0
biggnicky01,425.69,62.0,no ha hecho review,0
bigh3d,381.72,43.0,no ha hecho review,0
bigheadhead_sucks,9.99,1.0,no ha hecho review,0
biglittletuna,44.97,9.0,no ha hecho review,0
bigluan,384.73,68.0,1.0,2015-06-24
biglumpofcherri,607.48,73.0,1.0,2014-07-12
bigmoneybigbitches,629.66,52.0,no ha hecho review,0
bigmushroom,2717.26,232.0,no ha hecho review,0
bigodo,4298.4,321.0,1.0,2011-07-03
bigprenis,1465.95,149.0,0.75,2015-04-04
bigsta,599.66,58.0,no ha hecho review,0
bigteddybear98,234.86,25.0,no ha hecho review,0
bigthecat,1012.5,91.0,no ha hecho review,0
bigthetank,972.4,119.0,1.0,2014-09-30
bigursa,497.69,36.0,no ha hecho review,0
bigwilly69,388.72,49.0,no ha hecho review,0
bigyianni,317.86,42.0,no ha hecho review,0
bijaczkamil,49.92,10.0,no ha hecho review,0
bilby,95.9,25.0,no ha hecho review,0
billkung,710.6899999999999,61.0,no ha hecho review,0
billman17,265.86,20.0,no ha hecho review,0
billnyeismydad,2260.91,183.0,no ha hecho review,0
billread99,1326.3,95.0,1.0,2013-12-22
bills4ded,0.0,1.0,no ha hecho review,0
billth,74.94,12.0,no ha hecho review,0
billwangischinese,34.98,8.0,no ha hecho review,0
billy_spleen,651.54,79.0,no ha hecho review,0
billyjeanthemarine,276.87,16.0,no ha hecho review,0
billyjmc,189.9,24.0,1.0,2014-01-24
billyp673,134.91,10.0,no ha hecho review,0
bilyitu,295.79,53.0,1.0,2014-09-08
bindi2015,309.86,12.0,no ha hecho review,0
bindisposerer,980.23,125.0,0.7777777777777778,2014-03-08
bingobrongo,3329.71,280.0,1.0,2015-05-10
binocular,899.54,68.0,no ha hecho review,0
bintangtf2,0.0,1.0,no ha hecho review,0
bioturdz,1403.21,132.0,no ha hecho review,0
biozad,34.98,5.0,no ha hecho review,0
biquiba,486.76,31.0,no ha hecho review,0
bird555,3344.78,284.0,no ha hecho review,0
birdiesnipe123,1293.11,139.0,1.0,2014-11-09
birdpleb,1835.94,137.0,1.0,2014-08-30
birdsrule,594.61,85.0,0.5,2014-05-01
birodocorta,204.93,26.0,1.0,2015-09-29
biscutbaker,19.98,6.0,1.0,0
biscutbeck,1128.21,92.0,no ha hecho review,0
bishbashboosh,862.3399999999999,98.0,no ha hecho review,0
bisht,190.89,38.0,no ha hecho review,0
bison311,99.94,9.0,no ha hecho review,0
bistroalafaucon,876.59,69.0,1.0,2014-08-07
biswop,6568.0,533.0,1.0,2014-09-17
bitchassredskinbush,60.95,12.0,1.0,2015-04-25
bitchofthebitches,42.97,15.0,no ha hecho review,0
bitchples,906.43,86.0,no ha hecho review,0
bitleak,787.32,84.0,no ha hecho review,0
bitmat,4911.74,385.0,1.0,2012-09-14
bitzernator,1262.35,85.0,no ha hecho review,0
bizarregamingspike,564.52,113.0,1.0,2014-08-29
bizarrues,523.63,74.0,1.0,2013-03-29
bizzynizzle,847.24,97.0,no ha hecho review,0
bjbuck,1398.06,124.0,0.0,2014-01-01
bjcooke,942.37,75.0,no ha hecho review,0
bjjh,513.63,70.0,no ha hecho review,0
bjnoob,3269.59,300.0,no ha hecho review,0
bkbk2,483.69,50.0,1.0,0
bkdd,34.98,9.0,no ha hecho review,0
bl00dlock,1086.52,101.0,1.0,2014-01-23
blTaaaa,242.26,44.0,1.0,2015-07-01
blaKcat,1903.7,185.0,1.0,2012-06-29
blablabla174,572.7,54.0,1.0,2015-12-20
black-foxx,711.59,68.0,0.5,2014-12-12
black-mage,228.88,19.0,no ha hecho review,0
black42x,835.5699999999999,57.0,no ha hecho review,0
black_predator001,590.5899999999999,50.0,1.0,2014-02-15
black_tears,0.0,1.0,no ha hecho review,0
blackandwhitecat,79.94,30.0,1.0,2013-12-23
blackandwhitelie,546.68,43.0,no ha hecho review,0
blackbeard433,52.95,15.0,no ha hecho review,0
blackbeast1,2901.44,263.0,1.0,2014-01-01
blackbirdflyy,1136.28,96.0,no ha hecho review,0
blackbirdsj,9.99,1.0,no ha hecho review,0
blackbones01,94.92,10.0,no ha hecho review,0
blackburnscout,797.55,86.0,1.0,2014-06-03
blackcheeze,596.53,63.0,1.0,2012-10-19
blackdath4play,490.62,69.0,no ha hecho review,0
blackdin,634.5500000000001,60.0,no ha hecho review,0
blackdmulisha,622.74,44.0,0.75,2015-10-19
blackeagle96,377.68,44.0,no ha hecho review,0
blackenderbr,47.96,8.0,no ha hecho review,0
blackfin50,360.78,39.0,no ha hecho review,0
blackholesun001,154.92,11.0,no ha hecho review,0
blackhornet979,1510.9299999999998,119.0,1.0,2014-11-08
blackieb,169.89999999999998,21.0,no ha hecho review,0
blackkshadow98,1565.0,142.0,1.0,2015-10-29
blacklustersoldier,2177.91,164.0,no ha hecho review,0
blackmage321,235.79,32.0,no ha hecho review,0
blackmagic20,304.91,21.0,no ha hecho review,0
blacknigel,671.55,68.0,1.0,2014-06-21
blackniggers,866.42,74.0,0.0,2014-08-16
blacknotwhitejesus,803.53,58.0,1.0,2015-06-03
blackomega63,655.59,53.0,no ha hecho review,0
blackop2102,350.83,24.0,1.0,2014-06-27
blackopalandlevi,264.85,20.0,no ha hecho review,0
blackops2997,109.96,20.0,no ha hecho review,0
blackops66,526.62,59.0,1.0,2015-11-11
blackring_00,343.77,44.0,0.8571428571428571,2014-10-30
blackviper8881,377.77,37.0,1.0,2014-06-12
blackwold,4532.9,410.0,no ha hecho review,0
blackwolf7799,94.93,14.0,no ha hecho review,0
blackwood208,1954.65,182.0,1.0,2014-01-25
blackxxworm,727.98,69.0,0.8333333333333334,2015-05-01
blackyyangzz,650.64,51.0,0.0,2014-01-08
blad3rvoir,34.97,8.0,1.0,2014-02-15
blade9984,9.99,2.0,no ha hecho review,0
bladekitty,405.83,35.0,no ha hecho review,0
blaflum_lum,1363.1699999999998,105.0,1.0,2014-03-10
blake2338,204.92,21.0,no ha hecho review,0
blake666,154.89,16.0,no ha hecho review,0
blakekeys,2135.82,145.0,no ha hecho review,0
blakey700,517.71,77.0,0.3333333333333333,2015-10-17
blakie_cattie,9.99,1.0,no ha hecho review,0
blame33,685.53,73.0,no ha hecho review,0
blankv15,1927.77,180.0,1.0,2014-03-16
blankzer,1448.13,159.0,no ha hecho review,0
blarglsnarf,751.48,68.0,no ha hecho review,0
blastc123,3259.88,293.0,0.75,2014-11-08
blastingdiamond,422.82,42.0,1.0,2014-06-22
blazeb46,818.9300000000001,177.0,no ha hecho review,0
blazeng,14.99,69.0,1.0,2015-06-06
blazesurge,1626.31,143.0,1.0,0
blazeworker,1332.85,143.0,1.0,2014-06-20
blazeyadeadhomie,106.92,16.0,1.0,2015-04-11
blazxer,19.99,3.0,no ha hecho review,0
blazypol,196.8,28.0,1.0,2014-02-28
blazythemayordevil,19.99,8.0,1.0,2014-02-03
blckwolflol,297.84,37.0,1.0,2015-10-03
blebleh,1297.04,121.0,0.6666666666666666,2013-12-28
bleepbloop,466.69,56.0,no ha hecho review,0
blesdR,184.87,23.0,no ha hecho review,0
blindbyron,665.69,57.0,no ha hecho review,0
blinded2003,189.89,15.0,1.0,0
blindfrog42,1841.98,198.0,0.75,2014-04-24
blindhitman,2361.73,159.0,no ha hecho review,0
blindinglightz,1699.97,138.0,1.0,2013-06-15
blindraven,84.94,26.0,1.0,2014-02-10
blindvr,74.96,13.0,1.0,0
blinkarg,104.91,13.0,1.0,2013-05-11
blinkarrow,6709.33,594.0,no ha hecho review,0
blister189,2759.98,251.0,no ha hecho review,0
blitz001,1365.35,88.0,no ha hecho review,0
blitzsturm,2893.08,239.0,no ha hecho review,0
blizzard_reflex,1263.22,204.0,0.8,2013-11-08
blizzardphantom,1936.99,147.0,no ha hecho review,0
blizzyyyy,952.95,164.0,1.0,2014-06-12
blockcrusher,542.51,116.0,no ha hecho review,0
blomes1212,3760.53,257.0,no ha hecho review,0
bloodboot,763.5699999999999,61.0,1.0,2012-08-01
bloodcrazz,1505.82,156.0,no ha hecho review,0
bloodhermit,89.94,15.0,no ha hecho review,0
bloodhuntr,1672.84,148.0,1.0,2014-06-28
bloodlineseeker,487.75,75.0,no ha hecho review,0
bloodlust1256,454.77,32.0,no ha hecho review,0
bloodqz,984.65,64.0,no ha hecho review,0
bloodshade2559,314.81,37.0,1.0,2015-08-23
bloodsplatteredpotato,34.98,4.0,no ha hecho review,0
bloodtank,464.83,64.0,1.0,0
bloodyjak,2537.57,176.0,0.8333333333333334,2011-06-02
bloohaha,299.89,38.0,no ha hecho review,0
bloooper,828.56,68.0,no ha hecho review,0
blooozer6969,426.71,49.0,no ha hecho review,0
blowjobsfurdayzandgayz,465.71,104.0,0.5,2015-03-30
blsckops3445,467.66,43.0,1.0,2014-01-31
blu3bulsi3,3264.83,319.0,0.6666666666666666,2013-12-25
blu3y24,290.84,21.0,1.0,2013-12-11
blubasaurus,219.92,18.0,no ha hecho review,0
blue007,718.63,91.0,1.0,2014-02-05
blue76gaming,4538.02,363.0,1.0,2014-08-29
blue9000,19.99,11.0,no ha hecho review,0
blue_dragon23,1677.75,150.0,no ha hecho review,0
blue_yutsu,603.6,88.0,no ha hecho review,0
bluedragon65,9.99,1.0,no ha hecho review,0
bluegaming,255.82,51.0,0.5,2014-04-04
bluelite45,2441.33,229.0,1.0,2015-02-01
bluemangreg,293.78,43.0,1.0,2014-06-24
bluemuppet,16479.57,1870.0,1.0,2014-08-30
bluerules,65.93,35.0,no ha hecho review,0
bluetayden,228.8,36.0,1.0,0
bluey707,802.5699999999999,56.0,no ha hecho review,0
blundergat69,109.94,10.0,no ha hecho review,0
bluntmeta,2058.63,158.0,no ha hecho review,0
blupear,941.31,97.0,1.0,2014-03-01
blur_reqz,3564.76,292.0,1.0,2014-02-01
blwd,724.09,55.0,no ha hecho review,0
blynch94,1087.35,87.0,1.0,2014-08-04
bmadz,389.68,44.0,no ha hecho review,0
bmxracer1980,94.95,11.0,no ha hecho review,0
bnyboy,119.92,10.0,no ha hecho review,0
boar_,1215.13,107.0,no ha hecho review,0
boardee,245.89,19.0,no ha hecho review,0
boat1230,954.4,92.0,1.0,2014-04-19
boatrana,207.35,35.0,no ha hecho review,0
